"state","county","district","precinct","party","votes","candidate","office","dataverse","mode","writein","jurisdiction","state_po","state_fips","state_cen","state_ic","stage","year","special"
"New Hampshire","Grafton","2","Thornton","democrat",681,"Annie Kuster","US House","house","total","FALSE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Thornton","libertarian",26,"Justin O'Donnell","US House","house","total","FALSE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Troy","libertarian",16,"Justin O'Donnell","US House","house","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Troy","libertarian",336,"Steven Negron","US House","house","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Troy","democrat",370,"Annie Kuster","US House","house","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Unity","libertarian",328,"Steven Negron","US House","house","total","FALSE","Unity","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Unity","democrat",243,"Annie Kuster","US House","house","total","FALSE","Unity","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Unity","libertarian",15,"Justin O'Donnell","US House","house","total","FALSE","Unity","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Walpole","libertarian",613,"Steven Negron","US House","house","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Walpole","democrat",1116,"Annie Kuster","US House","house","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Walpole","libertarian",32,"Justin O'Donnell","US House","house","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Warner","democrat",829,"Annie Kuster","US House","house","total","FALSE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Warner","libertarian",40,"Justin O'Donnell","US House","house","total","FALSE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Warner","libertarian",610,"Steven Negron","US House","house","total","FALSE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Warren","democrat",172,"Annie Kuster","US House","house","total","FALSE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Warren","libertarian",152,"Steven Negron","US House","house","total","FALSE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Warren","libertarian",18,"Justin O'Donnell","US House","house","total","FALSE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Washington","libertarian",291,"Steven Negron","US House","house","total","FALSE","Washington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Washington","libertarian",5,"Justin O'Donnell","US House","house","total","FALSE","Washington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Washington","democrat",249,"Annie Kuster","US House","house","total","FALSE","Washington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Waterville Valley","libertarian",78,"Steven Negron","US House","house","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Waterville Valley","democrat",148,"Annie Kuster","US House","house","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Waterville Valley","libertarian",3,"Justin O'Donnell","US House","house","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Weare","libertarian",1998,"Steven Negron","US House","house","total","FALSE","Weare","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Weare","libertarian",131,"Justin O'Donnell","US House","house","total","FALSE","Weare","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Weare","democrat",1545,"Annie Kuster","US House","house","total","FALSE","Weare","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Webster","democrat",446,"Annie Kuster","US House","house","total","FALSE","Webster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Webster","libertarian",392,"Steven Negron","US House","house","total","FALSE","Webster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Webster","libertarian",29,"Justin O'Donnell","US House","house","total","FALSE","Webster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworth","libertarian",242,"Steven Negron","US House","house","total","FALSE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworth","libertarian",12,"Justin O'Donnell","US House","house","total","FALSE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworth","democrat",164,"Annie Kuster","US House","house","total","FALSE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworths Location","democrat",6,"Annie Kuster","US House","house","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworths Location","libertarian",10,"Steven Negron","US House","house","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworths Location","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Westmoreland","libertarian",318,"Steven Negron","US House","house","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Westmoreland","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Westmoreland","democrat",542,"Annie Kuster","US House","house","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Whitefield","libertarian",396,"Steven Negron","US House","house","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Whitefield","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Whitefield","democrat",478,"Annie Kuster","US House","house","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Wilmot","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Wilmot","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Wilmot","democrat",460,"Annie Kuster","US House","house","total","FALSE","Wilmot","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Wilmot","libertarian",284,"Steven Negron","US House","house","total","FALSE","Wilmot","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Wilton","democrat",988,"Annie Kuster","US House","house","total","FALSE","Wilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Wilton","libertarian",767,"Steven Negron","US House","house","total","FALSE","Wilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Wilton","libertarian",46,"Justin O'Donnell","US House","house","total","FALSE","Wilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Winchester","libertarian",46,"Justin O'Donnell","US House","house","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Winchester","libertarian",509,"Steven Negron","US House","house","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Winchester","democrat",775,"Annie Kuster","US House","house","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Windham","libertarian",124,"Justin O'Donnell","US House","house","total","FALSE","Windham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Windham","libertarian",3565,"Steven Negron","US House","house","total","FALSE","Windham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Windham","democrat",2936,"Annie Kuster","US House","house","total","FALSE","Windham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Windsor","libertarian",3,"Justin O'Donnell","US House","house","total","FALSE","Windsor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Windsor","libertarian",71,"Steven Negron","US House","house","total","FALSE","Windsor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Windsor","democrat",25,"Annie Kuster","US House","house","total","FALSE","Windsor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Woodstock","libertarian",252,"Steven Negron","US House","house","total","FALSE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Woodstock","democrat",361,"Annie Kuster","US House","house","total","FALSE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Woodstock","libertarian",16,"Justin O'Donnell","US House","house","total","FALSE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","Cheshire 5","Keene Ward 2","",7,"[Write-in]","State House","state","total","TRUE","Keene","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 1","Center Harbor","",1,"[Write-in]","State House","state","total","TRUE","Center Harbor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","Cheshire 6","Keene Ward 3","",15,"[Write-in]","State House","state","total","TRUE","Keene","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","Cheshire 7","Keene Ward 4","",5,"[Write-in]","State House","state","total","TRUE","Keene","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 12","Manchester Ward 5","",10,"[Write-in]","State House","state","total","TRUE","Manchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 44","Manchester Ward 8","",1,"[Write-in]","State House","state","total","TRUE","Manchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","Cheshire 8","Keene Ward 5","",4,"[Write-in]","State House","state","total","TRUE","Keene","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 36","Newmarket","",5,"[Write-in]","State House","state","total","TRUE","Newmarket","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 44","Manchester Ward 9","",3,"[Write-in]","State House","state","total","TRUE","Manchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 2","Nottingham","",3,"[Write-in]","State House","state","total","TRUE","Nottingham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 14","Manchester Ward 7","",1,"[Write-in]","State House","state","total","TRUE","Manchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","Carroll 2","Conway","",5,"[Write-in]","State House","state","total","TRUE","Conway","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 2","Gilford","",1,"[Write-in]","State House","state","total","TRUE","Gilford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 27","Portsmouth Ward 3","",11,"[Write-in]","State House","state","total","TRUE","Portsmouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","Coos 2","Stark","",4,"[Write-in]","State House","state","total","TRUE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 28","Portsmouth Ward 4","",12,"[Write-in]","State House","state","total","TRUE","Portsmouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","Sullivan 10","Claremont Ward 2","",1,"[Write-in]","State House","state","total","TRUE","Claremont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 3","Raymond","",1,"[Write-in]","State House","state","total","TRUE","Raymond","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 4","Sanbornton","",4,"[Write-in]","State House","state","total","TRUE","Sanbornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 5","Alton","",1,"[Write-in]","State House","state","total","TRUE","Alton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 31","Portsmouth Ward 3","",2,"[Write-in]","State House","state","total","TRUE","Portsmouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","Strafford 21","Dover Ward 5","",5,"[Write-in]","State House","state","total","TRUE","Dover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","Carroll 7","Conway","",2,"[Write-in]","State House","state","total","TRUE","Conway","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","Rockingham 37","Seabrook","",3,"[Write-in]","State House","state","total","TRUE","Seabrook","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","Sullivan 6","Newport","",5,"[Write-in]","State House","state","total","TRUE","Newport","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 9","Laconia Wd 1","",1,"[Write-in]","State House","state","total","TRUE","Laconia Wd","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 24","Peterborough","",49,"[Write-in]","State House","state","total","TRUE","Peterborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 9","Laconia Wd 3","",1,"[Write-in]","State House","state","total","TRUE","Laconia Wd","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","Belknap 9","Laconia Wd 6","",1,"[Write-in]","State House","state","total","TRUE","Laconia Wd","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","Merrimack 28","Concord Ward 8","",0,"[Write-in]","State House","state","total","TRUE","Concord","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","Merrimack 28","Concord Ward 9","",0,"[Write-in]","State House","state","total","TRUE","Concord","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 26","Brookline","",4,"[Write-in]","State House","state","total","TRUE","Brookline","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","Grafton 12","Hanover","",25,"[Write-in]","State House","state","total","TRUE","Hanover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 26","Mason","",3,"[Write-in]","State House","state","total","TRUE","Mason","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","Strafford 12","Rochester Ward 5","",2,"[Write-in]","State House","state","total","TRUE","Rochester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","Merrimack 21","Pittsfield","",4,"[Write-in]","State House","state","total","TRUE","Pittsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","Strafford 13","Dover Ward 1","",1,"[Write-in]","State House","state","total","TRUE","Dover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","Strafford 16","Dover Ward 4","",16,"[Write-in]","State House","state","total","TRUE","Dover","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","Grafton 15","Orford","",2,"[Write-in]","State House","state","total","TRUE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","Grafton 13","Lebanon Ward 2","",6,"[Write-in]","State House","state","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 29","Nashua Ward 2","",11,"[Write-in]","State House","state","total","TRUE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","Grafton 13","Lebanon Ward 3","",7,"[Write-in]","State House","state","total","TRUE","Lebanon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","Cheshire 10","Marlborough","",1,"[Write-in]","State House","state","total","TRUE","Marlborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","Carroll 3","Freedom","",1,"[Write-in]","State House","state","total","TRUE","Freedom","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","Merrimack 7","Warner","",1,"[Write-in]","State House","state","total","TRUE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","Merrimack 20","Pembroke","",1,"[Write-in]","State House","state","total","TRUE","Pembroke","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","Hillsborough 31","Nashua Ward 4","",36,"[Write-in]","State House","state","total","TRUE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","Carroll 4","Moultonborough","",3,"[Write-in]","State House","state","total","TRUE","Moultonborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","Sullivan 2","Sunapee","",2,"[Write-in]","State House","state","total","TRUE","Sunapee","NH",33,12,4,"gen","2018","FALSE"
